Bot,Humain
,31.5
,28.0
,32.0
,46.0
,52.0
,32.0
,67.0
,73.0
,32.0
,34.0
,100.0
,17.5
,37.0
,27.0
,27.0
,37.0
,32.0
,26.0
,49.0
,31.0
,31.0
,68.0
,24.0
,68.0
,26.0
,36.0
,26.0
,100.0
,32.0
,38.0
,3.0
,29.0
,13.5
,39.5
,23.0
,28.0
,34.5
,28.0
,17.0
,71.0
,77.5
,30.0
,33.0
,31.0
,36.0
,71.0
,33.0
,25.0
,60.5
,27.0
,34.0
,10.0
,33.0
,28.0
,29.0
,40.0
,93.0
,20.0
,32.0
,24.0
,65.5
,39.0
,33.5
,36.0
,29.0
,62.0
,25.0
,31.0
,88.0
,24.0
,36.0
,37.0
,18.5
,32.0
,27.5
,32.0
,23.0
,31.0
,64.0
,34.0
,29.0
,38.0
,28.0
,28.0
,31.0
,66.5
,38.0
,19.0
,29.0
,35.0
,32.0
,55.5
,37.0
,69.0
,34.0
,48.0
,32.0
,30.0
,32.0
,48.0
,24.5
,32.5
,28.5
,33.5
,27.0
,17.5
,35.5
,27.0
,100.0
,33.0
,35.5
,26.0
,36.0
,67.0
,33.0
,51.5
,25.0
,26.0
,37.0
,38.0
,31.0
,34.5
,26.0
,30.0
,28.0
,12.0
,92.0
,78.0
